HITID,index,comment_index,comments,keys,Worker1,Answer1,Worker2,Answer2,Worker3,Answer3,Worker4,Answer4,Worker5,Answer5,Avg,Date
3HA5ODM5KASD6PXN08DGXUDU58AVST,648,665,"Thanks guys. Justin Rand  we couldnt agree more with your thoughts on stress. And Vincent we are currently developing the firmware for the new board, which will govern the functional limitations of the API  so its coming! but please be patient. I am really sorry that we have been so short on updates but all the work weve been doing is engineering work  and most backers just dont care about this information. But since you guys ARE interested heres brief taste on the latest in iWinks labs for the techminded We have had the circuit upgrade prototyped and working on our breadboards for some time and have now switched over to developing that proof of concept in PCB form. The new boards have already been printed and assembled and we are just awaiting the arrival of some lab equipment to get these suckers programmed, test signal quality, test our algorithms, etc. on that new hardware. This is much more difficult to do on the PCB than on the breadboard. We want to be sure that this design will take us where we need to go before we go running our mouth about it! Of course as soon as we confirm all of these items are where they need to be you can expect an update! And again this is holding back much of manufacturing so it is still hard to estimate our ship date until this happens. We have made progress on manufacturing the EEG sensors but some drawbacks have left us with a great concept which is only halfway implemented at the moment. We have been very busy and we just need to complete our due diligence. We promise to share more as soon as we have a little more concrete information. Talk to you all soon.",704913184,A1T79J0XQXDDGC,0,A2RD843ESYKRP2,1,A3HW4QDJB63OQ2,1,A9K0CV70JWG1W,0,AQR70X1KIOP6B,1,0.6,2015-06-15 08:03:32 UTC
30EV7DWJTVVPNLUVY6XX3OLW50FY6J,125,6,"Mine also arrived today, thanks Paul.",123869229,A1T79J0XQXDDGC,1,A1ZFUBB7KVAT4G,1,A32QBXDPHHSTOD,1,A3HW4QDJB63OQ2,0,A3KOVCQYR8K3HY,0,0.6,2015-06-15 07:51:31 UTC
3ODOP6T3ASKL7DXAMXXNXM0DUUE24L,96,8,Thank you to EVERYONE who has gotten us this far! We are so close to our goal... lets do this!,96481121,A1PE0077HI218F,0,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A3HW4QDJB63OQ2,2,A9K0CV70JWG1W,1,0.6,2015-06-15 08:36:42 UTC
356TQKY9XFXTCFHI4C4VAPXQ7WW87E,568,25,Just emailed tado to cancel my rental as i much prefer the look of your product!,603966856,A1T79J0XQXDDGC,1,A32QBXDPHHSTOD,-1,A3HW4QDJB63OQ2,1,A9K0CV70JWG1W,1,AXMPSUNKUBEIL,1,0.6,2015-06-15 07:52:17 UTC
3YLPJ8OXX8DM8T07AMIGNCU973F4XY,913,215,"hmm. i guess i can live with that. Yes i think i am ok with this. As long as the frame can act as part of the build platform when need be i am ok with the actual build plate not being a full 8x8. I am looking forward to getting this build plate. Alas, why must i be forced to wait till the end of the year for all of the projects i look forward to the most.",981570901,A1ZFUBB7KVAT4G,0,A291KO368YRYCR,1,A2RD843ESYKRP2,1,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,1,0.6,2015-06-15 08:57:32 UTC
3BS6ERDL937MPAZ42AAJQ3BVNCA6DK,515,317,"no problem at all, and perfectly understandable. Thanks for all the information. Im really looking forward to this.",538781525,A1T79J0XQXDDGC,1,A1V6P1ZE6Q8YEW,0,A3CFNUD7VR2E1E,1,AKJ8CNFZH73K6,0,ANMWPCK7TJMZ8,1,0.6,2015-06-15 08:27:47 UTC
341H3G5YF0EUE0ILS3JZ8UK7YRY0ZC,138,3245,"No problem... I personally dont mind the wait, I currently have an adequate flashlight as Im sure others do... I appreciate that you are adding little extras into the Flex, which will make it cooler than the Prime... See there I go again, thinking the Flex is better... LOL... Thats a big chunk of change KS takes! I assume there would of been some sort of fee with the Amazon payment too if the funds were released right away... but I assume they collect the interest over the 30 days as their fee Interesting insight behind the scenes.",136125612,A1V6P1ZE6Q8YEW,0,A2RD843ESYKRP2,1,A9K0CV70JWG1W,0,AKJ8CNFZH73K6,1,AQR70X1KIOP6B,1,0.6,2015-06-15 07:43:18 UTC
3KG2UQJ0MJOOL4916D2KSD4G1HNNQF,483,161,A carry pouch sounds good,506814660,A16U1L4R6WV5G2,1,A3HW4QDJB63OQ2,0,A3KOVCQYR8K3HY,1,A9K0CV70JWG1W,0,AQR70X1KIOP6B,1,0.6,2015-06-15 07:42:28 UTC
3X2YVV51PU4QRUYYDZ3SNV9ZMHZ1WP,28,7,I hope you guys make it. Being selected as project of the day would be an immense help.,26221344,A16U1L4R6WV5G2,1,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,1,AQR70X1KIOP6B,0,AXMPSUNKUBEIL,1,0.6,2015-06-15 08:37:19 UTC
3DFYDSXB2W0KU7PX8OUX97KOVINUJM,106,25,John yes this is something that could be done for sure! Ive sent you a message with details regarding a customized design!,106776189,A16U1L4R6WV5G2,0,A3HW4QDJB63OQ2,1,A9K0CV70JWG1W,1,AQR70X1KIOP6B,0,AXMPSUNKUBEIL,1,0.6,2015-06-15 07:41:44 UTC
3P888QFVX3U63P9D7S2X724LRRSQOX,687,9,"Hey guys, do you have a website. I may want more of these!",751357275,A1V6P1ZE6Q8YEW,0,A3HW4QDJB63OQ2,1,A9K0CV70JWG1W,1,AQR70X1KIOP6B,1,AXMPSUNKUBEIL,0,0.6,2015-06-15 07:42:38 UTC
3TZ0XG8CBUKXQY5BJ92FOLOW2MK89Q,204,13,"Hey Scott, thanks so much! Very generous. I hope I can get there soon, too! Things keep coming up. Eric",221612736,A1PE0077HI218F,1,A1ZFUBB7KVAT4G,1,A3HW4QDJB63OQ2,1,A9K0CV70JWG1W,1,ANMWPCK7TJMZ8,-1,0.6,2015-06-15 08:50:21 UTC
30Y6N4AHYPWFBTXOUYDH1Y2RJZNRD2,353,8,Hi there. It arrived today in the UK. Thanks for the effort put in. Looking forward to playing with it over the holidays. Martin,374202876,A1T79J0XQXDDGC,1,A1V6P1ZE6Q8YEW,0,A291KO368YRYCR,1,A3HW4QDJB63OQ2,1,A9K0CV70JWG1W,0,0.6,2015-06-15 08:31:57 UTC
3K1H3NEY7LZOM3OAENJ52UOKHQCDGS,642,9,"I just reread my comment and realized that my third question made it sound like I didnt think the harmonic adjustments the Vo96 makes were significant. I think they are nothing short of incredible, and I dont want to seem unimpressed by them. I was simply curious if the Vo96 could adjust the base note being played as well. I suspect the answer to this question is no, but I also figured it cant hurt to ask anyways.",695135094,A1V6P1ZE6Q8YEW,0,A291KO368YRYCR,2,A3HW4QDJB63OQ2,0,A3KOVCQYR8K3HY,0,A9K0CV70JWG1W,1,0.6,2015-06-15 08:09:40 UTC
36FQTHX3Z3RUDUE25CLFOABBA0VB3B,242,13,Congrats Patrick!!!! Happy Wedding Day!!!,257294616,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A32QBXDPHHSTOD,1,A3HW4QDJB63OQ2,1,A9K0CV70JWG1W,1,0.6,2015-06-15 08:12:16 UTC
3H1C3QRA01JGXXM58WY6ILLQJAKECB,37,113,"Rick Thanks for backing! We are getting some samples to the folks at Buccaneer, but they will not ship until the week after Thanksgiving. The high temp PLA should print well, the CFPLA should print well if it feeds OK in their filament holding mechanism it is very stiff so may be an issue. The Buccaneer does not get hot enough to print with the PCABS as I understand it. Dustin",33196284,A1PE0077HI218F,1,A1T79J0XQXDDGC,0,A3HW4QDJB63OQ2,1,A9K0CV70JWG1W,1,AQR70X1KIOP6B,0,0.6,2015-06-15 08:17:45 UTC
3OKP4QVBP2XQOWLYUDS3CTGEWNFAGN,632,35,Me and my friend use our original APOCs a good bit,685496872,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A32QBXDPHHSTOD,2,AKJ8CNFZH73K6,0,ANMWPCK7TJMZ8,1,0.6,2015-06-15 08:39:58 UTC
3XUY87HIVPERI7Q92JG3YPVBMQFMMQ,830,65,Scott Munoz  I received the Kickstarter reward unit on Dec 17th and the unit I ordered from the Tellurex website on Jan 4th. The kickstarter unit won.,894167038,A16U1L4R6WV5G2,1,A9K0CV70JWG1W,0,ANMWPCK7TJMZ8,1,AQR70X1KIOP6B,1,AXMPSUNKUBEIL,0,0.6,2015-06-15 08:14:53 UTC
3LN50BUKPVBDXS51UN7GFGAHRQ1LPK,267,16,"Glad everything went ok, now take your time and get everything running perfect  cant wait to see the epic journey for myself when it arrives.",277509086,A1PE0077HI218F,1,A1V6P1ZE6Q8YEW,0,A3HW4QDJB63OQ2,1,A9K0CV70JWG1W,0,AKJ8CNFZH73K6,1,0.6,2015-06-15 08:23:30 UTC
3IVEC1GSLPZ4LAYZ60KDY5FRKLQJ1C,288,22,"Hello Matt and Endless team, as a Brazilian living in France with two FrancoBrazilian daughters I find that supporting your campaign is a great way to give them a birthday present that was partially designed by and for their fellow countrymen. Thank you for treating all the Brazilian kids in the favelas with the respect they deserve by offering them what looks like the Cupertino approach to user friendly design, combined with world class performance! Im hoping my kids will be willing and able to learn Scratch Programming on their shiny new Endless! However, I cant help but wonder as their Portuguese is not yet that great, are you planning on localizing your interface for French speaking countries Obrigado e boa sorte !!!!",301134284,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A3HW4QDJB63OQ2,1,A9K0CV70JWG1W,1,AQR70X1KIOP6B,1,0.6,2015-06-15 08:18:09 UTC
3YLPJ8OXX8DM8T07AMIGNCU973EX4Q,852,32,"Hey Ccyclone, thanks!  Ya, thats something that Ive been thinking about. I have a couple of ideas that Im working through. .. ",910409910,A16U1L4R6WV5G2,0,A1V6P1ZE6Q8YEW,1,A32QBXDPHHSTOD,1,A9K0CV70JWG1W,1,AXMPSUNKUBEIL,0,0.6,2015-06-15 08:05:28 UTC
3SBX2M1TKDN2ZWZVO8NOT4YGA0S4Q1,859,10,"Karlo, great to hear and thanks for your support! Kids were having a lot of fun a the booth with the automatic drone flight path and solving the maze with a Sphero ball.",921137506,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,0,A3Q92WMGIHEPSD,1,A9K0CV70JWG1W,1,AKJ8CNFZH73K6,1,0.6,2015-06-15 08:31:28 UTC
3DQYSJDTYLB40VX0ZSUTWY60KS8XEW,955,10,Youre welcome! Drew,1031668355,A1V6P1ZE6Q8YEW,0,A2RD843ESYKRP2,1,A32QBXDPHHSTOD,0,A3HW4QDJB63OQ2,1,AKJ8CNFZH73K6,1,0.6,2015-06-15 08:22:00 UTC
3PCPFX4U40QCXCWK8PJ7K8V7ZQ1FQ0,153,89,"Whatd be the odds of eventually a windows port of this. I mean were all linux geeks here right Fantastic. The issue for me is , I use dropbox a lot for my work and many most of my clients are windows people. That makes dropbox ideal although damn it dropbox gets goofy on linux sometimes but Id really like to support an open source tech that can be adapted and tweaked to our needs. Either way, good job sir, and nice call on using git ",167030691,A1PE0077HI218F,1,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,1,A3HW4QDJB63OQ2,1,A3UWM3KJYEL5XU,0,0.6,2015-06-15 08:39:14 UTC
3G5RUKN2EC3IT5SFPBRY6IERRHK9NG,393,13,all thank you all for your testimonies we appreciate them! We send individual messages to those people that needed their tracking numbers. Thank you for backing us we hope you are loving your Invisible Gamepad!,409872164,A1PE0077HI218F,0,A3HW4QDJB63OQ2,1,A9K0CV70JWG1W,1,AKJ8CNFZH73K6,1,AQR70X1KIOP6B,0,0.6,2015-06-15 08:32:11 UTC
3ZQX1VYFTD50XL9HLYLXLBJLXL6O8K,290,326,"Glad youre planning on having a blacklist feature. Its an idea that I had several years ago, as many others probably have, but never had the know how to make it happen.",301777980,A3HW4QDJB63OQ2,1,A3KOVCQYR8K3HY,0,A9K0CV70JWG1W,1,ANMWPCK7TJMZ8,0,AQR70X1KIOP6B,1,0.6,2015-06-15 08:05:52 UTC
3EQPA8A374W1G6J7EBT5QZZ3X02JZ0,886,8,Happy Thanksgiving!,944722049,A1T79J0XQXDDGC,0,A3HW4QDJB63OQ2,1,A9K0CV70JWG1W,1,ANMWPCK7TJMZ8,1,AQR70X1KIOP6B,0,0.6,2015-06-15 08:12:39 UTC
3NOEP8XAU428XMMQ86A4QA54YZBPXA,866,32,Thank you for the update.,926266608,A1T79J0XQXDDGC,1,A1V6P1ZE6Q8YEW,0,A1ZFUBB7KVAT4G,1,A9K0CV70JWG1W,1,AQR70X1KIOP6B,0,0.6,2015-06-15 08:32:51 UTC
3D06DR5225JQG6HK5GQYPY0BS9RAMV,670,5,Cant wait to see the feedback from the first rounders. Late January cant get here soon enough!,724091827,A16U1L4R6WV5G2,0,A1T79J0XQXDDGC,1,A1V6P1ZE6Q8YEW,0,A3HW4QDJB63OQ2,1,AXMPSUNKUBEIL,1,0.6,2015-06-15 07:58:06 UTC
3VJ4PFXFJ379TEMTEIHKG8H55VTUA6,34,3,"Recd mine too Igor, thx!",29939396,A1T79J0XQXDDGC,0,A9K0CV70JWG1W,1,ANMWPCK7TJMZ8,0,AQR70X1KIOP6B,1,AXMPSUNKUBEIL,1,0.6,2015-06-15 07:52:01 UTC
3GVPRXWRPHUM1LTVDYGMNER4AS1I7W,190,51,"Wishing all of you a Happy Thanksgiving Holiday Weekend! Robert  short answer is yes  Sofft works very well with dress shirts in terms of ironing and providing a professional finish. The process we used to obtain the professional finish is detailed below. We washed dress shirts using a liquid detergent, introduced starch in the rinse cycle of a front loading washing machine and then immersed the clean clothes in diluted Sofft for 10 minutes in a 5 gallon pail. The cleaners have programmable washing machines so that they can inject starch and Sofft sequentially into the washing machines.The shirts were then put back in the washer in the spindry cycle, dried and then ironed. After treating the clothes with Sofft, the ironing process is remarkably easier and it is also easier to obtain a more professional quality finish on dress shirts at home. Incidentally, this experiment was done with my friend who had his own dry cleaning shop for over 20 years. He was so impressed that he signed on to recruit his dry cleaner colleagues to offer Sofft treated shirts to their clients. When we do our laundry at home, there is not a straightforward way to introduce both starch and Sofft into the washing machine at this time on front loading washing machines. Please let us know how you plan to use Sofft to treat your dress shirts.",208457577,A1PE0077HI218F,0,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,1,A3UWM3KJYEL5XU,1,A9K0CV70JWG1W,1,0.6,2015-06-15 08:41:02 UTC
3BC9H1KCYUCNH091POA11IK9T28YWK,548,163,"Hey, this looks great. Just backed the pro plus with tpms. Can you tell me if this will work in my 2010 Suzuki SX4TW Your website says its not yet in the database.",574041322,A1PE0077HI218F,0,A1T79J0XQXDDGC,1,A1V6P1ZE6Q8YEW,1,A291KO368YRYCR,1,ANMWPCK7TJMZ8,0,0.6,2015-06-15 08:30:06 UTC
3LN3BXKGC0VNV9O1VIOVUID5O6IWGK,300,217,"I was one of the beta tester with this device .. This changed my way of parenting when it comes to wifi , and internet availability . Used to have a kid that stayed up all night watching nexflix . Now he gets 1 hr past bed time and bam . Well kids aint happy but I am .",319171845,A1PE0077HI218F,0,A1T79J0XQXDDGC,2,A1V6P1ZE6Q8YEW,0,A3HW4QDJB63OQ2,1,A9K0CV70JWG1W,0,0.6,2015-06-15 08:35:20 UTC
3QMELQS6Y5BGQKI9KB53VSSZ2D0R6A,248,78,I cant wait to use this with my M350 MiniITX case to make a cheap RaspNAS. Combine that with 3x 2.5 Hard Drives for 6TB of NAS storage.,261371655,A1PE0077HI218F,0,A1T79J0XQXDDGC,0,A291KO368YRYCR,2,A32QBXDPHHSTOD,1,A9K0CV70JWG1W,0,0.6,2015-06-15 08:23:56 UTC
3X0EMNLXEPPGTXHV8R9M2P8JIO3VPD,629,158,Got my keyboard last night. Its really low latency. I didnt realize delay.,681994346,A18JA2145UWXG,0,A1PE0077HI218F,1,A9K0CV70JWG1W,1,AKJ8CNFZH73K6,0,AQR70X1KIOP6B,1,0.6,2015-06-15 07:56:21 UTC
3ZFRE2BDQ9E2BQOWVF86H87I8YHZX4,933,63,Thanks MrClem!,1008109037,A1T79J0XQXDDGC,0,A291KO368YRYCR,1,A3Q92WMGIHEPSD,1,A9K0CV70JWG1W,1,AQR70X1KIOP6B,0,0.6,2015-06-15 08:03:00 UTC
3QTFNPMJC6IXZWAST9LXJ6GK6K8NZ9,550,90,Than you Chris!,578473775,A16U1L4R6WV5G2,1,A1PE0077HI218F,1,A1V6P1ZE6Q8YEW,0,A32QBXDPHHSTOD,0,A9K0CV70JWG1W,1,0.6,2015-06-15 07:58:40 UTC
3TZDZ3Y0JS6FFYLQKOT09B1OOGF190,636,16,"Lee Tsai Hi Lee, thanks for the feedback! Im not sure if its possible to do that, bit well look into it! Thanks again!",686630926,A1PE0077HI218F,1,A1T79J0XQXDDGC,0,A291KO368YRYCR,0,A3HW4QDJB63OQ2,1,A9K0CV70JWG1W,1,0.6,2015-06-15 08:23:23 UTC
36D1BWBEHN11B3MGS1XJJGHDGLZ2MG,675,13,"Lightfreq will be a perfect system for front door camera. Try to develop this system next, ill be happy to buy it and getting more from lightfreq.",733759399,A1T79J0XQXDDGC,1,A1ZFUBB7KVAT4G,1,A3HW4QDJB63OQ2,0,A9K0CV70JWG1W,0,AXMPSUNKUBEIL,1,0.6,2015-06-15 08:20:43 UTC
3Y3CZJSZ9KTK7GIVFSVY3MEZ6IP5R8,571,19,"Love the look of both speaker boxes and would be proud to wear the ClawHammer shirt all around RVA for you. I respect the effort being put in to handcraft your items and take the time to get it just right. Now that youve hit 8,000, cant wait to see the BeamBox in action!!!",605068999,A1V6P1ZE6Q8YEW,0,A32QBXDPHHSTOD,2,A3HW4QDJB63OQ2,1,A9K0CV70JWG1W,0,AKJ8CNFZH73K6,0,0.6,2015-06-15 08:20:28 UTC
31ANT7FQN827IM4SJNJ4PICTJ9QH5M,846,6,"I am sure it will be worth the wait, Hardware can always give you problems trying to make it as foolproof as possible.",904800959,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,1,A32QBXDPHHSTOD,1,A3CFNUD7VR2E1E,1,A3Q92WMGIHEPSD,0,0.6,2015-06-15 08:35:57 UTC
3QE4DGPGBRBBM75HLCICZQUE4DJG4I,472,15,I think CASH Music is one of the better ways to fight for artists and go back to the grassroots of music.,493563875,A16U1L4R6WV5G2,0,A1ZFUBB7KVAT4G,1,A32QBXDPHHSTOD,1,ANMWPCK7TJMZ8,0,AXMPSUNKUBEIL,1,0.6,2015-06-15 07:49:48 UTC
3JMNNNO3B14XGFGUW336SEJ4END2W7,546,33,"JEL Please revisit our story as we have newly added internal dimensions upon your request. The secondary shelve can be useful in many ways. You can remove it to add more storage space, or keep it on as an extra divider. You can also place many items on this table while you are doing the work with the top table, such as stereo speakers or a few drinks, etc. Another purpose is that you can customize it for special equipment such as cameras, tools, etc. Once again, many thanks for your support and being the first backer of this project.",571559806,A291KO368YRYCR,0,A2RD843ESYKRP2,1,A3HW4QDJB63OQ2,1,A9K0CV70JWG1W,0,ANMWPCK7TJMZ8,1,0.6,2015-06-15 08:01:50 UTC
3W0XM68YZPVZWU4HOLKPZKF4ZAR1KU,738,1044,Cant wait for a family reunion water fight!,813608322,A1T79J0XQXDDGC,1,A32QBXDPHHSTOD,0,A3HW4QDJB63OQ2,1,A9K0CV70JWG1W,1,AQR70X1KIOP6B,0,0.6,2015-06-15 07:56:01 UTC
3ABAOCJ4R84I3MO1UCNKFYFGWRCMQD,858,3836,"Holy crap, alot happned tonight!  Almost at the last Stretch!  Gratz!",918228637,A16U1L4R6WV5G2,-2,A32QBXDPHHSTOD,2,A3HW4QDJB63OQ2,2,A3KOVCQYR8K3HY,1,ANMWPCK7TJMZ8,0,0.6,2015-06-15 07:40:03 UTC
32CAVSKPCEPDZQ9TIZOR57O211O1UQ,812,9,"It was really nice to see my 3D printed Lenz2 XL from my thingiverse page showing up on Engadget and getting some press from other sites around the world. Still working on refine my 3D printed turbine, not that it will ever fold or produce much in the way of energy. Since its been a while I was wondering what sort of progress has been made over the past month. Im interested to see what design they come up with for a foldable wind turbine that isnt too heavy and compact. My turbine is 45cm diameter and 60100cm high, my estimates come up at around 1020 Watts on the low end of the scale to about 50 for the higher version. Getting a proper sized generator is proving to be the most difficult thing by far.",881928412,A1V6P1ZE6Q8YEW,0,A38K3QQPV8CTPC,1,A3CFNUD7VR2E1E,1,A3HW4QDJB63OQ2,1,AXMPSUNKUBEIL,0,0.6,2015-06-15 09:48:47 UTC
3M4KL7H8KVNSXFJSMHQOP1AMYF661T,357,9,"Hey guys, I got the bulbs a while back and I really like the quality, functionality etc. I felt really satisfied with my decision to pledge for 4 of these bulbs. I had opted for 1 of them as halfnhalf black but I got all white. The problem that Im facing with the bulbs is that they seem to fluctuate brightness very frequently. I hope other backers can observe their bulbs and share with everyone.",377611462,A1PE0077HI218F,1,A1V6P1ZE6Q8YEW,1,A3CFNUD7VR2E1E,1,A3HW4QDJB63OQ2,0,A3UWM3KJYEL5XU,0,0.6,2015-06-15 08:42:22 UTC
36FQTHX3Z3RUDUE25CLFOABBA0V3B3,351,375,"Zac You can do both! Depends on how you want to use the Core, but both are completely possible. Charlie Definitely  the setup process is super easy, and also super easy to redo when you move to a different network. Chris Michael Definitely! Well publish everything from the demos and the Shields.",373368980,A1T79J0XQXDDGC,0,A291KO368YRYCR,1,A3HW4QDJB63OQ2,1,A3UWM3KJYEL5XU,1,AQR70X1KIOP6B,0,0.6,2015-06-15 08:40:28 UTC
3VGET1QSZ0Z42GD02FK1O50CP3Z7WS,470,11,fstop Ive just pledged for bluetooth and cellular and am excited about this. Although Im keen to hear if backers or your good selves can think of other applications rather than photography,490074944,A1PE0077HI218F,0,A1T79J0XQXDDGC,1,A3HW4QDJB63OQ2,1,A9K0CV70JWG1W,1,AKJ8CNFZH73K6,0,0.6,2015-06-15 08:33:01 UTC
3MA5N0ATTCBSXVKKL99ASA5YVNZWKN,373,4,"BTW, I let various devices batteries die, and your app worked perfectly!",394648626,A1PE0077HI218F,0,A1V6P1ZE6Q8YEW,1,A3UWM3KJYEL5XU,1,AKJ8CNFZH73K6,0,AQR70X1KIOP6B,1,0.6,2015-06-15 08:58:35 UTC
3UAU495MIISYVIGUO1M2H31AUCXUO5,997,348,"Just signed up for the EaryBird but wondered how to add on additional modules. Love the USB and Breathalyzer, but didnt see where to add these to my pledge as mentioned in your infographic.",1073203998,A1V6P1ZE6Q8YEW,0,A32QBXDPHHSTOD,1,A9K0CV70JWG1W,1,AQR70X1KIOP6B,0,AXMPSUNKUBEIL,1,0.6,2015-06-15 07:55:56 UTC
3EHVO81VN5L8U439I0HSMSZC7TLH14,16,64,"I am with Stefan even if you do not make it to the 25K I would love for you to do the weekend workshop on how to build the Farm of the Future instead of the rap video. Thank you, Clarke",15122854,A1PE0077HI218F,1,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,1,A3HW4QDJB63OQ2,1,A9K0CV70JWG1W,0,0.6,2015-06-15 08:33:01 UTC
3TD33TP5DL2UXFDNER0PBIPHGANAB6,601,19,"I am very interested in this project but for it to be very useful for me, it really needs a small handful of features which you may or may not be planning on including. These are inspired by JEdit. They are 1. Select a rectangle field. 2. Advanced search and replace like the Beanshell search. 3. Sorting lines within a selected region.",643363704,A18JA2145UWXG,0,A1PE0077HI218F,0,A1T79J0XQXDDGC,0,A1V6P1ZE6Q8YEW,1,A3HW4QDJB63OQ2,1,0.4,2015-06-15 08:35:09 UTC
